bgrp,IBuff_Pop,SBuff_Pop,Buff_Pop,Buff_Pct,Lane_PctSB,Lane_PctIB
170938906004,733,117,850,72.3399963379,30.5100002289,69.4899978638
170938907001,1057,56,1113,52.0800018311,6.98000001907,93.0199966431
170938907002,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170938907003,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170938907004,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170938907005,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978601011,2058,405,2463,66.2300033569,35.2200012207,64.7799987793
170978601012,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978601013,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978601031,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978601032,179,187,366,51.9900016785,89.2900009155,10.7100000381
170978601033,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978601041,871,314,1185,60.3699989319,44.8899993896,55.1100006104
170978601042,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978602001,698,56,754,78.3799972534,8.85999965668,91.1399993896
170978602002,898,165,1063,86.1399993896,16.6499996185,83.3499984741
170978602003,614,202,816,64.8099975586,24.5499992371,75.4499969482
170978603011,580,354,934,75.0199966431,42.2200012207,57.7799987793
170978603012,998,279,1277,82.5500030518,32.8499984741,67.1500015259
170978603013,616,204,820,96.3600006104,37.7799987793,62.2200012207
170978603021,344,207,551,62.2599983215,44.2700004578,55.7299995422
170978603022,768,296,1064,79.5199966431,38.2900009155,61.7099990845
170978603023,394,61,455,59.4000015259,20.5100002289,79.4899978638
170978604001,1075,551,1626,53.0,44.5099983215,55.4900016785
170978604002,1097,298,1395,94.8300018311,56.2900009155,43.7099990845
170978604003,814,174,988,60.7599983215,39.2200012207,60.7799987793
170978605001,674,161,835,98.8199996948,33.9300003052,66.0699996948
170978605002,383,324,707,57.8600006104,64.75,35.25
170978605003,151,147,298,57.8600006104,63.8899993896,36.1100006104
170978605004,419,258,677,52.1599998474,49.7999992371,50.2000007629
170978605005,430,85,515,67.3199996948,31.3799991608,68.6200027466
170978606001,680,733,1413,71.8700027466,61.4099998474,38.5900001526
170978606002,129,327,456,30.4200000763,83.6399993896,16.3600006104
170978606003,697,110,807,69.4499969482,32.3300018311,67.6699981689
170978606004,504,245,749,32.2799987793,37.4599990845,62.5400009155
170978608051,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978608052,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978608061,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978608062,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978608071,726,443,1169,52.8699989319,58.3800010681,41.6199989319
170978608072,102,174,276,22.1900005341,81.6299972534,18.3700008392
170978608081,519,276,795,40.5,60.0699996948,39.9300003052
170978608082,99,78,177,23.4099998474,58.0200004578,41.9799995422
170978608091,369,230,599,38.2700004578,45.4799995422,54.5200004578
170978608092,539,241,780,52.4199981689,50.0900001526,49.9099998474
170978608101,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978608102,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978608103,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978608111,843,162,1005,77.25,32.0,68.0
170978608112,736,212,948,33.1899986267,36.7799987793,63.2200012207
170978609031,1620,610,2230,82.7200012207,25.1399993896,74.8600006104
170978609032,701,398,1099,94.0899963379,27.0100002289,72.9899978638
170978609033,349,116,465,32.9599990845,31.3299999237,68.6699981689
170978609034,358,152,510,54.1399993896,47.8800010681,52.1199989319
170978609041,931,110,1041,52.7599983215,19.2900009155,80.7099990845
170978609042,315,309,624,16.8400001526,45.5400009155,54.4599990845
170978609051,1360,622,1982,83.5599975586,52.0,48.0
170978609052,605,299,904,90.5800018311,45.1500015259,54.8499984741
170978609053,560,346,906,65.2300033569,56.6599998474,43.3400001526
170978609054,511,157,668,70.0899963379,48.7400016785,51.2599983215
170978609061,3607,1183,4790,53.6399993896,48.9900016785,51.0099983215
170978610071,1225,335,1560,55.7299995422,37.9500007629,62.0499992371
170978610072,341,521,862,55.8699989319,57.7200012207,42.2799987793
170978610081,125,140,265,17.3500003815,51.8800010681,48.1199989319
170978610082,224,182,406,35.0299987793,32.7099990845,67.2900009155
170978610083,60,152,212,16.6299991608,81.0500030518,18.9500007629
170978610084,490,99,589,46.6300010681,20.4500007629,79.5500030518
170978610091,1035,148,1183,40.2700004578,31.4799995422,68.5199966431
170978610092,864,457,1321,60.7900009155,50.9300003052,49.0699996948
170978610101,172,224,396,42.4000015259,45.8899993896,54.1100006104
170978610102,627,471,1098,79.0500030518,56.9799995422,43.0200004578
170978610103,742,372,1114,32.5499992371,49.0,51.0
170978610111,966,326,1292,55.9500007629,28.9699993134,71.0299987793
170978610112,315,73,388,13.5600004196,23.2000007629,76.8000030518
170978610113,1262,381,1643,56.5200004578,38.75,61.25
170978610121,1488,644,2132,78.0100021362,42.1500015259,57.8499984741
170978610122,523,527,1050,68.3099975586,61.9500007629,38.0499992371
170978610123,152,173,325,39.25,83.8000030518,16.2000007629
170978610131,957,150,1107,35.4399986267,34.1300010681,65.8700027466
170978610141,250,189,439,28.0699996948,53.9399986267,46.0600013733
170978610142,356,213,569,26.5799999237,46.1300010681,53.8699989319
170978611051,484,409,893,53.0600013733,49.4700012207,50.5299987793
170978611052,1181,231,1412,60.0299987793,28.7900009155,71.2099990845
170978611061,733,198,931,41.9000015259,39.0600013733,60.9399986267
170978611062,873,139,1012,34.6699981689,18.1700000763,81.8300018311
170978611063,911,401,1312,41.8600006104,28.3799991608,71.6200027466
170978611071,169,281,450,32.5600013733,91.3199996948,8.68000030518
170978611072,888,806,1694,59.0699996948,34.7200012207,65.2799987793
170978611081,332,282,614,28.3899993896,57.5900001526,42.4099998474
170978611082,770,207,977,55.5099983215,29.7999992371,70.1999969482
170978611083,1430,112,1542,71.4899978638,15.0699996948,84.9300003052
170978612011,1379,480,1859,77.3600006104,31.3500003815,68.6500015259
170978612012,86,158,244,28.9400005341,71.2399978638,28.7600002289
170978612013,932,81,1013,68.2200012207,12.529999733,87.4700012207
170978612014,652,231,883,37.8199996948,28.7399997711,71.2600021362
170978612021,1286,247,1533,70.0299987793,28.8700008392,71.1299972534
170978612022,826,62,888,47.6100006104,0.0,0.0
170978613011,1210,228,1438,61.5099983215,30.0499992371,69.9499969482
170978613012,1329,882,2211,76.4499969482,48.8499984741,51.1500015259
170978613031,1123,50,1173,54.4799995422,10.6300001144,89.3700027466
170978613032,1376,225,1601,56.5699996948,14.7700004578,85.2300033569
170978613041,549,238,787,47.9599990845,28.6200008392,71.3799972534
170978613042,539,192,731,39.5800018311,37.0699996948,62.9300003052
170978614021,1880,313,2193,83.2900009155,40.9399986267,59.0600013733
170978614022,1775,273,2048,33.6699981689,28.7099990845,71.2900009155
170978614031,566,69,635,63.0,27.3700008392,72.6299972534
170978614032,800,447,1247,70.8099975586,47.6100006104,52.3899993896
170978614041,865,775,1640,91.5699996948,60.0999984741,39.9000015259
170978614042,510,274,784,61.1500015259,4.88999986649,95.1100006104
170978614043,1746,324,2070,69.7399978638,23.8400001526,76.1600036621
170978615041,673,34,707,30.3799991608,5.61000013351,94.3899993896
170978615042,1464,170,1634,95.1100006104,29.4400005341,70.5599975586
170978615043,1067,36,1103,57.5099983215,18.6700000763,81.3300018311
170978615044,1562,118,1680,75.5400009155,16.7099990845,83.2900009155
170978615051,1196,201,1397,61.7900009155,25.8899993896,74.1100006104
170978615052,356,266,622,40.2299995422,57.9099998474,42.0900001526
170978615061,873,299,1172,93.6900024414,28.6800003052,71.3199996948
170978615062,366,283,649,21.3799991608,56.4300003052,43.5699996948
170978615063,936,104,1040,94.8899993896,36.0999984741,63.9000015259
170978615071,568,217,785,41.3400001526,8.93000030518,91.0699996948
170978615072,621,81,702,58.1100006104,20.2900009155,79.7099990845
170978615081,560,392,952,35.3800010681,32.5699996948,67.4300003052
170978615082,338,244,582,63.2599983215,52.9399986267,47.0600013733
170978615091,168,323,491,39.5299987793,43.4700012207,56.5299987793
170978615092,1298,546,1844,87.4300003052,31.7299995422,68.2699966431
170978615101,395,89,484,56.4799995422,26.3199996948,73.6800003052
170978615102,474,304,778,55.4900016785,47.0200004578,52.9799995422
170978615103,1360,381,1741,65.6699981689,42.7400016785,57.2599983215
170978616031,1316,185,1501,62.6699981689,22.75,77.25
170978616032,1030,563,1593,56.4099998474,31.6599998474,68.3399963379
170978616033,5,4,9,1.34000003338,0.0,0.0
170978616041,1286,256,1542,49.9500007629,31.2999992371,68.6999969482
170978616042,184,18,202,19.1100006104,10.6599998474,89.3399963379
170978616043,382,271,653,40.8100013733,37.9099998474,62.0900001526
170978616071,199,318,517,29.6800003052,78.9499969482,21.0499992371
170978616072,1023,120,1143,71.9300003052,10.5900001526,89.4100036621
170978616073,272,297,569,50.0,37.0400009155,62.9599990845
170978616081,428,133,561,24.5200004578,33.4700012207,66.5299987793
170978616082,0,0,0,0.0,0.0,0.0
170978616091,662,21,683,26.9099998474,6.26999998093,93.7300033569
170978616092,746,118,864,37.4000015259,21.8799991608,78.1200027466
170978616101,746,77,823,45.1699981689,16.0599994659,83.9400024414
170978616102,602,211,813,47.7700004578,41.7000007629,58.2999992371
170978616111,473,712,1185,79.8499984741,57.8800010681,42.1199989319
170978616112,240,404,644,33.8400001526,59.3400001526,40.6599998474
170978616113,313,56,369,28.9200000763,20.2999992371,79.6999969482
170978617011,537,424,961,81.4400024414,72.5400009155,27.4599990845
170978617012,205,198,403,71.0800018311,64.9400024414,35.0600013733
170978617021,599,230,829,95.5100021362,36.8100013733,63.1899986267
170978617022,582,314,896,38.3699989319,65.4800033569,34.5200004578
170978617023,456,313,769,88.6999969482,55.2400016785,44.7599983215
170978618031,1174,549,1723,74.1999969482,47.5600013733,52.4399986267
170978618032,1138,1131,2269,62.0800018311,58.25,41.75
170978618033,722,71,793,81.3300018311,18.2800006866,81.7200012207
170978618041,820,179,999,45.7799987793,29.8899993896,70.1100006104
170978618042,563,0,563,38.7999992371,1.20000004768,98.8000030518
170978619011,366,233,599,43.6599998474,49.0999984741,50.9000015259
170978619012,254,177,431,49.5999984741,51.5499992371,48.4500007629
170978619013,468,173,641,41.0099983215,29.6800003052,70.3199996948
170978619021,637,158,795,32.4900016785,38.3499984741,61.6500015259
170978619022,195,62,257,32.5299987793,27.9899997711,72.0100021362
170978619023,963,165,1128,49.2599983215,11.4600000381,88.5400009155
170978619024,0,0,0,0.0,0.0,0.0
170978620001,675,128,803,72.5400009155,25.8700008392,74.1299972534
170978620002,746,66,812,64.5500030518,15.1000003815,84.9000015259
170978620003,1050,431,1481,81.5500030518,38.7200012207,61.2799987793
170978620004,1200,62,1262,75.1600036621,21.3199996948,78.6800003052
170978621001,302,149,451,39.5600013733,46.8699989319,53.1300010681
170978621002,938,195,1133,82.2799987793,22.3799991608,77.6200027466
170978621003,304,95,399,49.4399986267,30.3899993896,69.6100006104
170978621004,454,14,468,25.7900009155,26.7600002289,73.2399978638
170978622001,367,618,985,63.4700012207,71.0599975586,28.9400005341
170978622002,1682,533,2215,88.7799987793,43.7099990845,56.2900009155
170978623001,439,91,530,72.0100021362,20.3199996948,79.6800003052
170978623002,967,79,1046,91.4300003052,18.9200000763,81.0800018311
170978623003,912,83,995,93.8700027466,31.6700000763,68.3300018311
170978624011,383,449,832,51.9399986267,0.0,0.0
170978624012,1290,464,1754,82.9300003052,40.6300010681,59.3699989319
170978624021,584,337,921,95.3399963379,55.7099990845,44.2900009155
170978624022,604,222,826,62.9599990845,31.4599990845,68.5400009155
170978624023,746,118,864,80.3000030518,12.1000003815,87.9000015259
170978625011,1621,71,1692,68.6100006104,10.3800001144,89.6200027466
170978625012,1229,170,1399,90.6100006104,31.3700008392,68.6299972534
170978625021,675,78,753,61.7200012207,17.2800006866,82.7200012207
170978625022,595,566,1161,86.3199996948,40.0900001526,59.9099998474
170978626031,759,222,981,94.9700012207,32.7799987793,67.2200012207
170978626032,1241,336,1577,79.4899978638,13.1099996567,86.8899993896
170978626033,641,94,735,61.1500015259,11.8100004196,88.1900024414
170978626034,700,66,766,55.0699996948,6.44000005722,93.5599975586
170978626035,567,150,717,57.9199981689,17.8700008392,82.1299972534
170978626041,1267,357,1624,80.3199996948,43.3400001526,56.6599998474
170978626042,498,0,498,39.9700012207,0.800000011921,99.1999969482
170978626043,1156,40,1196,73.1100006104,8.52000045776,91.4800033569
170978626051,892,1018,1910,100.0,71.1299972534,28.8700008392
170978626052,512,292,804,44.25,28.0599994659,71.9400024414
170978626053,937,1,938,71.8199996948,9.52999973297,90.4700012207
170978627001,296,54,350,47.2999992371,35.9900016785,64.0100021362
170978627002,76,38,114,7.5,0.0,0.0
170978627003,677,127,804,77.4599990845,17.3899993896,82.6100006104
170978627004,309,148,457,43.1100006104,25.5100002289,74.4899978638
170978628001,1106,146,1252,64.9400024414,38.9300003052,61.0699996948
170978629011,1418,22,1440,83.5299987793,3.58999991417,96.4100036621
170978629012,920,56,976,80.5299987793,24.1700000763,75.8300018311
170978629013,760,60,820,100.0,26.6800003052,73.3199996948
170978629021,724,78,802,58.2000007629,38.4000015259,61.5999984741
170978629022,577,220,797,57.6300010681,37.1599998474,62.8400001526
170978630031,2589,143,2732,35.0999984741,7.36000013351,92.6399993896
170978630041,392,250,642,35.6899986267,24.4099998474,75.5899963379
170978630042,1104,351,1455,74.8799972534,24.3199996948,75.6800003052
170978630043,662,138,800,94.5599975586,33.75,66.25
170978630051,1020,1248,2268,50.9799995422,37.2700004578,62.7299995422
170978630061,0,0,0,0.0,0.0,0.0
170978631001,285,36,321,44.3400001526,4.05999994278,95.9400024414
170978631002,972,71,1043,60.1500015259,15.9899997711,84.0100021362
170978632011,710,126,836,95.8700027466,25.1700000763,74.8300018311
170978632012,541,106,647,68.7600021362,17.4300003052,82.5699996948
170978632013,1089,385,1474,89.3899993896,35.6899986267,64.3099975586
170978632021,401,595,996,76.9700012207,37.1899986267,62.8100013733
170978632022,451,243,694,73.1299972534,43.1399993896,56.8600006104
170978632023,524,770,1294,84.9599990845,55.5600013733,44.4399986267
170978632024,216,668,884,68.2600021362,94.4199981689,5.57999992371
170978633001,208,399,607,72.3499984741,80.8000030518,19.2000007629
170978633002,101,309,410,52.9000015259,85.9000015259,14.1000003815
170978633003,251,673,924,82.8000030518,88.1999969482,11.8000001907
170978634001,53,165,218,26.4599990845,60.8499984741,39.1500015259
170978634002,352,1268,1620,70.4700012207,94.9199981689,5.07999992371
170978634003,289,840,1129,98.8600006104,88.5500030518,11.4499998093
170978635001,173,1052,1225,100.0,94.7799987793,5.21999979019
170978635002,192,617,809,72.4300003052,90.0,10.0
170978635003,427,786,1213,63.5699996948,74.7600021362,25.2399997711
170978636011,754,534,1288,54.3899993896,44.7799987793,55.2200012207
170978636012,523,228,751,62.4799995422,31.6000003815,68.4000015259
170978636031,617,631,1248,51.5900001526,46.2999992371,53.7000007629
170978636032,371,67,438,35.2099990845,15.0399999619,84.9599990845
170978636041,596,404,1000,56.6300010681,59.7999992371,40.2000007629
170978636042,496,380,876,74.9400024414,60.2900009155,39.7099990845
170978637011,544,515,1059,56.0,65.4899978638,34.5099983215
170978637012,589,282,871,76.8799972534,48.9199981689,51.0800018311
170978637013,838,134,972,66.3899993896,30.6499996185,69.3499984741
170978637021,812,595,1407,79.7200012207,30.7900009155,69.2099990845
170978637022,831,323,1154,58.6100006104,34.7900009155,65.2099990845
170978638011,674,314,988,43.5800018311,71.1999969482,28.7999992371
170978638012,892,177,1069,44.7099990845,24.8400001526,75.1600036621
170978639021,158,135,293,15.3599996567,42.3600006104,57.6399993896
170978639022,145,50,195,18.0699996948,0.0,0.0
170978639023,522,245,767,64.8899993896,37.2299995422,62.7700004578
170978639024,149,96,245,18.1100006104,0.0,0.0
170978639031,396,208,604,63.7799987793,50.4399986267,49.5600013733
170978639032,644,406,1050,65.3799972534,53.7099990845,46.2900009155
170978639033,119,95,214,21.25,46.3400001526,53.6599998474
170978639034,142,259,401,47.1199989319,72.7399978638,27.2600002289
170978639041,1430,92,1522,37.3499984741,6.09000015259,93.9100036621
170978639042,187,87,274,14.0699996948,31.5100002289,68.4899978638
170978640011,603,345,948,53.9599990845,41.6699981689,58.3300018311
170978640012,183,92,275,12.0,55.75,44.25
170978640013,1359,526,1885,82.2799987793,55.4900016785,44.5099983215
170978640021,288,240,528,49.2099990845,34.9199981689,65.0800018311
170978640022,1113,381,1494,91.6600036621,36.0600013733,63.9399986267
170978640023,497,646,1143,65.4300003052,61.5699996948,38.4300003052
170978640024,697,220,917,50.1899986267,15.3999996185,84.5999984741
170978641011,640,115,755,27.7999992371,18.4200000763,81.5800018311
170978641012,2783,358,3141,46.0800018311,35.7000007629,64.3000030518
170978641013,870,355,1225,64.3399963379,54.9399986267,45.0600013733
170978641051,1890,243,2133,57.0299987793,22.1100006104,77.8899993896
170978641052,1202,468,1670,72.0800018311,25.6100006104,74.3899993896
170978641061,132,337,469,40.2200012207,34.8400001526,65.1600036621
170978641062,180,142,322,60.8699989319,32.5400009155,67.4599990845
170978641063,1123,434,1557,100.0,45.9000015259,54.0999984741
170978641064,348,444,792,99.1200027466,72.2200012207,27.7800006866
170978641071,1333,582,1915,83.5199966431,37.4300003052,62.5699996948
170978641072,669,1038,1707,64.25,54.3100013733,45.6899986267
170978641081,666,580,1246,46.8199996948,42.8100013733,57.1899986267
170978641082,959,328,1287,71.2600021362,36.9500007629,63.0499992371
170978641083,388,443,831,66.8000030518,80.9199981689,19.0799999237
170978642031,383,327,710,43.6699981689,56.9099998474,43.0900001526
170978642032,1055,405,1460,53.9300003052,26.9699993134,73.0299987793
170978642041,996,487,1483,82.8499984741,34.5800018311,65.4199981689
170978642042,683,325,1008,72.0500030518,54.0800018311,45.9199981689
170978642043,513,168,681,42.4300003052,53.1300010681,46.8699989319
170978642051,2927,460,3387,65.0,17.6399993896,82.3600006104
170978642052,805,438,1243,73.6800003052,41.3800010681,58.6199989319
170978642053,594,497,1091,49.6599998474,57.8800010681,42.1199989319
170978642061,1569,483,2052,87.0999984741,44.4799995422,55.5200004578
170978642062,511,467,978,85.3399963379,67.2300033569,32.7700004578
170978643031,296,664,960,65.4400024414,76.1999969482,23.7999992371
170978643032,144,184,328,21.8500003815,69.5699996948,30.4300003052
170978643033,273,417,690,44.9799995422,66.8099975586,33.1899986267
170978643051,225,582,807,35.6899986267,90.6999969482,9.30000019073
170978643052,193,651,844,53.4500007629,77.1900024414,22.8099994659
170978643061,217,183,400,35.2099990845,79.6299972534,20.3700008392
170978643062,121,312,433,38.3199996948,94.8899993896,5.11000013351
170978643071,567,570,1137,60.8300018311,73.2900009155,26.7099990845
170978643081,420,730,1150,78.0699996948,80.3099975586,19.6900005341
170978643082,727,295,1022,97.3300018311,48.2799987793,51.7200012207
170978643083,700,585,1285,71.0699996948,64.6600036621,35.3400001526
170978644021,612,508,1120,32.3100013733,66.4300003052,33.5699996948
170978644022,333,437,770,38.2700004578,55.5299987793,44.4700012207
170978644023,290,426,716,39.8899993896,65.2900009155,34.7099990845
170978644031,561,294,855,52.9099998474,70.3700027466,29.6299991608
170978644032,495,547,1042,52.1500015259,76.9100036621,23.0900001526
170978644033,460,362,822,52.0900001526,41.7799987793,58.2200012207
170978644071,957,769,1726,59.0499992371,52.1199989319,47.8800010681
170978644072,1108,650,1758,63.9700012207,51.0900001526,48.9099998474
170978644081,693,595,1288,69.6999969482,46.4099998474,53.5900001526
170978644082,479,521,1000,47.5999984741,57.5699996948,42.4300003052
170978644083,945,277,1222,66.5899963379,35.6699981689,64.3300018311
170978644091,213,242,455,49.0299987793,60.9300003052,39.0699996948
170978644092,1883,236,2119,85.0999984741,28.7600002289,71.2399978638
170978644093,144,269,413,33.6300010681,72.9000015259,27.1000003815
170978644101,446,212,658,35.1100006104,23.1700000763,76.8300018311
170978644102,775,328,1103,41.1300010681,33.7299995422,66.2699966431
170978644103,190,250,440,68.3199996948,74.0800018311,25.9200000763
170978644111,514,275,789,64.25,60.5,39.5
170978644112,820,199,1019,52.7200012207,38.7700004578,61.2299995422
170978644113,373,487,860,49.0299987793,72.0100021362,27.9899997711
170978644121,764,331,1095,58.2799987793,50.9099998474,49.0900001526
170978644122,443,578,1021,45.1399993896,75.7600021362,24.2399997711
170978645051,259,415,674,61.6699981689,91.3899993896,8.60999965668
170978645052,180,31,211,12.9799995422,9.23999977112,90.7600021362
170978645053,507,141,648,31.0599994659,21.7600002289,78.2399978638
170978645054,699,584,1283,75.3399963379,50.3600006104,49.6399993896
170978645101,755,874,1629,73.3799972534,25.9099998474,74.0899963379
170978645102,1583,211,1794,92.2399978638,30.4599990845,69.5400009155
170978645111,500,245,745,52.6100006104,41.9000015259,58.0999984741
170978645112,229,673,902,30.7600002289,62.0099983215,37.9900016785
170978645113,145,113,258,33.8600006104,64.6399993896,35.3600006104
170978645114,130,404,534,35.9599990845,78.9300003052,21.0699996948
170978645121,1031,489,1520,65.0699996948,35.9099998474,64.0899963379
170978645122,85,132,217,9.76000022888,75.8399963379,24.1599998474
170978645131,248,206,454,25.3600006104,26.1900005341,73.8099975586
170978645132,234,33,267,21.9200000763,9.96000003815,90.0400009155
170978645133,0,0,0,0.0,0.0,0.0
170978645134,187,120,307,28.9099998474,71.0100021362,28.9899997711
170978645141,1376,654,2030,81.6200027466,45.8400001526,54.1599998474
170978645151,388,438,826,42.3600006104,67.6100006104,32.3899993896
170978645152,211,451,662,68.1100006104,74.8899993896,25.1100006104
170978645161,262,421,683,59.7000007629,73.3499984741,26.6499996185
170978645162,170,354,524,41.1899986267,75.3600006104,24.6399993896
170978645163,884,681,1565,73.2699966431,57.4500007629,42.5499992371
170978645171,617,384,1001,57.9300003052,40.6800003052,59.3199996948
170978645172,436,537,973,82.1800003052,68.1399993896,31.8600006104
170978645181,738,392,1130,67.5,37.2200012207,62.7799987793
170978645182,673,372,1045,60.7599983215,46.7700004578,53.2299995422
170978645183,147,45,192,23.1299991608,29.8999996185,70.0999984741
170978645184,687,236,923,72.0500030518,31.9200000763,68.0800018311
170978645191,1134,907,2041,88.3199996948,39.0999984741,60.9000015259
170978645192,850,821,1671,64.9199981689,53.7900009155,46.2099990845
170978645201,1421,360,1781,82.5699996948,30.9599990845,69.0400009155
170978645202,324,258,582,39.4300003052,28.5300006866,71.4700012207
170978645203,596,361,957,58.2099990845,35.1199989319,64.8799972534
170978645211,1485,269,1754,69.9400024414,30.8500003815,69.1500015259
170978645221,377,656,1033,56.0800018311,78.6600036621,21.3400001526
170978645222,270,568,838,60.1599998474,91.2399978638,8.76000022888
170978645223,187,445,632,43.3499984741,93.5899963379,6.40999984741
170978646011,238,370,608,55.4199981689,82.1699981689,17.8299999237
170978646012,754,1112,1866,71.1100006104,74.1100006104,25.8899993896
170978646021,868,820,1688,77.4700012207,72.4000015259,27.6000003815
170978646022,422,865,1287,72.75,95.1500015259,4.84999990463
170978647001,130,308,438,47.7099990845,98.5599975586,1.44000005722
170978647002,176,637,813,97.1299972534,97.2699966431,2.73000001907
170978647003,321,550,871,68.3099975586,71.3799972534,28.6200008392
170978648011,1275,307,1582,86.7300033569,51.2900009155,48.7099990845
170978648012,317,109,426,42.4300003052,0.0,0.0
170978648013,94,408,502,29.9699993134,94.2099990845,5.78999996185
170978648014,229,538,767,75.1200027466,83.9800033569,16.0200004578
170978648021,1033,1367,2400,89.3199996948,55.1599998474,44.8400001526
170978649011,254,859,1113,42.5900001526,56.6699981689,43.3300018311
170978649012,471,600,1071,63.9799995422,58.0499992371,41.9500007629
170978649031,450,532,982,43.4900016785,40.8899993896,59.1100006104
170978649032,404,605,1009,77.4400024414,73.8199996948,26.1800003052
170978649033,285,416,701,55.5499992371,66.3000030518,33.7000007629
170978649041,1176,608,1784,74.1200027466,48.8899993896,51.1100006104
170978650001,83,627,710,52.75,96.0999984741,3.90000009537
170978652001,623,144,767,73.75,0.0,100.0
170978652002,674,133,807,91.0800018311,43.1500015259,56.8499984741
170978652003,673,291,964,66.7099990845,47.4000015259,52.5999984741
170978652004,1476,279,1755,76.9100036621,20.6599998474,79.3399963379
170978653001,420,287,707,40.4500007629,79.0,21.0
170978653002,37,151,188,27.6499996185,86.9599990845,13.0399999619
170978653003,426,245,671,73.3300018311,67.5800018311,32.4199981689
170978654001,501,406,907,97.8399963379,42.6699981689,57.3300018311
170978654002,836,145,981,98.0999984741,36.0600013733,63.9399986267
170978654003,624,691,1315,56.8300018311,51.3400001526,48.6599998474
170978655011,418,191,609,42.4700012207,53.7700004578,46.2299995422
170978655012,0,20,20,2.16000008583,37.9799995422,62.0200004578
170978655021,654,46,700,74.7900009155,27.6499996185,72.3499984741
170978655022,157,551,708,47.9700012207,88.4700012207,11.529999733
170978656001,35,284,319,44.5499992371,98.1299972534,1.87000000477
170978656002,55,441,496,71.9899978638,99.0599975586,0.939999997616
170978656003,0,208,208,21.8500003815,0.0,0.0
170978656004,187,842,1029,88.7799987793,97.3600006104,2.6400001049
170978657001,338,1154,1492,92.7300033569,92.9700012207,7.03000020981
170978657002,237,964,1201,95.1699981689,92.1500015259,7.84999990463
170978657003,491,1540,2031,69.7900009155,92.5,7.5
170978658011,267,551,818,92.5299987793,91.5500030518,8.44999980927
170978658012,971,462,1433,98.9000015259,49.1899986267,50.8100013733
170978658013,187,473,660,92.5699996948,89.1900024414,10.8100004196
170978658021,136,284,420,68.6299972534,89.1200027466,10.8800001144
170978658022,427,970,1397,57.7799987793,75.4400024414,24.5599994659
170978660001,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978660002,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
170978660003,265,134,399,32.8899993896,44.8400001526,55.1599998474
170978661001,1507,270,1777,92.0699996948,27.2299995422,72.7699966431
170978661002,917,335,1252,75.9199981689,44.6899986267,55.3100013733
170978662001,1530,988,2518,70.4700012207,55.2900009155,44.7099990845
170978662002,267,204,471,58.5099983215,42.8800010681,57.1199989319
170978662003,567,291,858,58.1300010681,41.75,58.25
171118701011,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118701012,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118701013,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118701014,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118701021,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118701022,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118701023,680,314,994,47.4000015259,51.3400001526,48.6599998474
171118702001,1684,83,1767,76.1999969482,27.7800006866,72.2200012207
171118702002,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118702003,875,97,972,68.3499984741,23.3899993896,76.6100006104
171118702004,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118703011,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118703012,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118703013,623,238,861,64.5400009155,45.6199989319,54.3800010681
171118703021,825,342,1167,77.5899963379,41.0400009155,58.9599990845
171118703022,-99998,-99998,-99998,-99998.0,-99998.0,-99998.0
171118703023,1066,114,1180,75.7399978638,14.6400003433,85.3600006104
171118704011,666,377,1043,28.9699993134,44.2599983215,55.7400016785
171118704012,518,324,842,44.6399993896,38.0699996948,61.9300003052
171118704013,538,464,1002,38.5699996948,65.0,35.0
171118704021,968,696,1664,43.1399993896,29.7700004578,70.2300033569
171118704022,394,412,806,38.6899986267,55.5299987793,44.4700012207
171118705001,692,246,938,35.7200012207,48.9399986267,51.0600013733
171118705002,190,122,312,22.1599998474,45.5600013733,54.4399986267
171118705003,575,432,1007,53.0600013733,34.3300018311,65.6699981689
